,raw_classification,main_classification,super_classification,type,xmin,ymin,xmax,ymax,coords_x,coords_y
0,tumor,tumor_nonMitotic,tumor_any,rectangle,237,12,315,114,"237,315,315,237","12,12,114,114"
1,tumor,tumor_nonMitotic,tumor_any,rectangle,314,275,374,353,"314,374,374,314","275,275,353,353"
2,tumor,tumor_nonMitotic,tumor_any,rectangle,174,40,226,118,"174,226,226,174","40,40,118,118"
3,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,112,298,168,370,"112,168,168,112","298,298,370,370"
4,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,62,243,106,313,"62,106,106,62","243,243,313,313"
5,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,1,122,55,178,"1,55,55,1","122,122,178,178"
6,tumor,tumor_nonMitotic,tumor_any,rectangle,293,250,337,308,"293,337,337,293","250,250,308,308"
7,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,261,275,305,333,"261,305,305,261","275,275,333,333"
8,tumor,tumor_nonMitotic,tumor_any,rectangle,257,153,309,201,"257,309,309,257","153,153,201,201"
9,tumor,tumor_nonMitotic,tumor_any,rectangle,252,190,288,248,"252,288,288,252","190,190,248,248"
10,tumor,tumor_nonMitotic,tumor_any,rectangle,226,139,264,193,"226,264,264,226","139,139,193,193"
11,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,137,273,177,325,"137,177,177,137","273,273,325,325"
12,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,79,202,125,240,"79,125,125,79","202,202,240,240"
13,tumor,tumor_nonMitotic,tumor_any,rectangle,310,46,350,86,"310,350,350,310","46,46,86,86"
14,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,94,245,128,281,"94,128,128,94","245,245,281,281"
15,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,288,218,322,244,"288,322,322,288","218,218,244,244"
16,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,22,271,50,301,"22,50,50,22","271,271,301,301"
17,unlabeled,AMBIGUOUS,AMBIGUOUS,polyline,95,0,138,44,"101,111,116,125,131,137,138,138,124,119,99,95,95,97,101","6,0,2,4,8,28,36,44,44,43,30,19,14,10,6"
18,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,polyline,162,211,196,246,"196,193,192,182,175,168,166,165,162,162,163,167,176,186,193,194,196","226,243,244,246,245,243,241,240,231,220,218,214,211,214,220,223,226"
19,unlabeled,AMBIGUOUS,AMBIGUOUS,polyline,27,35,54,72,"27,28,32,42,48,54,54,53,52,48,43,35,29,27","61,44,40,35,35,45,56,65,67,70,72,72,70,61"
20,unlabeled,AMBIGUOUS,AMBIGUOUS,polyline,76,71,97,107,"76,76,78,84,90,96,97,97,96,95,91,86,85,80,79,76","98,85,82,75,71,75,76,77,87,92,100,106,107,106,105,98"
21,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,polyline,229,216,252,244,"229,232,233,239,245,248,252,252,250,245,238,234,229","236,221,216,216,218,219,223,234,238,244,244,241,236"
