,raw_classification,main_classification,super_classification,type,xmin,ymin,xmax,ymax,coords_x,coords_y
0,unlabeled,AMBIGUOUS,AMBIGUOUS,polyline,73,303,108,341,"106,85,78,74,73,75,81,94,96,106,108,108,106","341,341,334,323,310,308,303,303,304,311,313,339,341"
1,unlabeled,AMBIGUOUS,AMBIGUOUS,polyline,145,300,173,326,"145,145,148,149,156,160,166,173,173,168,165,164,156,153,146,145","319,313,306,305,301,300,300,303,309,321,325,326,326,325,320,319"
2,tumor,tumor_nonMitotic,tumor_any,polyline,270,305,317,355,"295,307,313,317,317,316,314,312,295,290,283,277,274,272,270,270,273,287,289,295","309,305,310,318,324,329,331,335,351,355,354,351,350,348,344,338,334,315,313,309"
3,tumor,tumor_nonMitotic,tumor_any,polyline,11,126,37,152,"11,15,20,26,34,36,37,35,31,21,16,11","146,128,126,126,128,130,133,138,143,152,151,146"
4,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,181,17,269,57,"181,269,269,181,181","17,17,57,57,17"
5,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,60,210,128,278,"60,128,128,60,60","210,210,278,278,210"
6,tumor,tumor_nonMitotic,tumor_any,rectangle,290,110,366,165,"290,366,366,290,290","110,110,165,165,110"
7,tumor,tumor_nonMitotic,tumor_any,rectangle,280,41,358,86,"280,358,358,280,280","41,41,86,86,41"
8,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,145,231,220,271,"145,220,220,145,145","231,231,271,271,231"
9,tumor,tumor_nonMitotic,tumor_any,rectangle,60,350,118,408,"60,118,118,60,60","350,350,408,408,350"
10,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,64,155,119,210,"64,119,119,64,64","155,155,210,210,155"
11,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,124,3,181,53,"124,181,181,124,124","3,3,53,53,3"
12,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,144,207,207,250,"144,207,207,144,144","207,207,250,250,207"
13,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,154,176,209,224,"154,209,209,154,154","176,176,224,224,176"
14,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,96,25,134,87,"96,134,134,96,96","25,25,87,87,25"
15,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,37,38,95,78,"37,95,95,37,37","38,38,78,78,38"
16,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,158,146,220,179,"158,220,220,158,158","146,146,179,179,146"
17,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,22,311,73,359,"22,73,73,22,22","311,311,359,359,311"
18,tumor,tumor_nonMitotic,tumor_any,rectangle,277,1,327,46,"277,327,327,277,277","1,1,46,46,1"
19,tumor,tumor_nonMitotic,tumor_any,rectangle,316,204,356,251,"316,356,356,316,316","204,204,251,251,204"
20,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,155,83,195,128,"155,195,195,155,155","83,83,128,128,83"
21,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,116,210,156,245,"116,156,156,116,116","210,210,245,245,210"
22,tumor,tumor_nonMitotic,tumor_any,rectangle,188,329,228,364,"188,228,228,188,188","329,329,364,364,329"
23,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,154,21,194,56,"154,194,194,154,154","21,21,56,56,21"
24,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,126,261,171,289,"126,171,171,126,126","261,261,289,289,261"
25,tumor,tumor_nonMitotic,tumor_any,rectangle,93,131,130,169,"93,130,130,93,93","131,131,169,169,131"
26,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,252,102,277,147,"252,277,277,252,252","102,102,147,147,102"
27,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,125,68,165,101,"125,165,165,125,125","68,68,101,101,68"
28,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,98,281,130,319,"98,130,130,98,98","281,281,319,319,281"
29,tumor,tumor_nonMitotic,tumor_any,rectangle,209,304,249,331,"209,249,249,209,209","304,304,331,331,304"
30,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,175,261,200,296,"175,200,200,175,175","261,261,296,296,261"
31,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,203,266,233,294,"203,233,233,203,203","266,266,294,294,266"
32,tumor,tumor_nonMitotic,tumor_any,rectangle,284,101,322,118,"284,322,322,284,284","101,101,118,118,101"
33,tumor,tumor_nonMitotic,tumor_any,rectangle,0,86,30,113,"0,30,30,0,0","86,86,113,113,86"
34,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,264,147,299,170,"264,299,299,264,264","147,147,170,170,147"
35,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,49,86,79,111,"49,79,79,49,49","86,86,111,111,86"
36,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,252,174,272,209,"252,272,272,252,252","174,174,209,209,174"
37,tumor,tumor_nonMitotic,tumor_any,rectangle,318,171,343,199,"318,343,343,318,318","171,171,199,199,171"
38,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,253,273,275,300,"253,275,275,253,253","273,273,300,300,273"
39,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,199,86,222,113,"199,222,222,199,199","86,86,113,113,86"
40,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,245,235,265,265,"245,265,265,245,245","235,235,265,265,235"
41,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,179,40,202,62,"179,202,202,179,179","40,40,62,62,40"
42,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,242,58,262,81,"242,262,262,242,242","58,58,81,81,58"
