,raw_classification,main_classification,super_classification,type,xmin,ymin,xmax,ymax,coords_x,coords_y
0,plasma_cell,plasma_cell,sTIL,rectangle,207,72,221,90,"207,221,221,207","72,72,90,90"
1,plasma_cell,plasma_cell,sTIL,rectangle,203,95,219,113,"203,219,219,203","95,95,113,113"
2,plasma_cell,plasma_cell,sTIL,rectangle,215,85,237,105,"215,237,237,215","85,85,105,105"
3,plasma_cell,plasma_cell,sTIL,rectangle,184,67,202,89,"184,202,202,184","67,67,89,89"
4,plasma_cell,plasma_cell,sTIL,rectangle,183,98,211,124,"183,211,211,183","98,98,124,124"
5,plasma_cell,plasma_cell,sTIL,rectangle,63,66,79,84,"63,79,79,63","66,66,84,84"
6,plasma_cell,plasma_cell,sTIL,rectangle,91,106,111,124,"91,111,111,91","106,106,124,124"
7,plasma_cell,plasma_cell,sTIL,rectangle,153,106,177,122,"153,177,177,153","106,106,122,122"
8,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,60,243,96,261,"60,96,96,60","243,243,261,261"
9,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,104,228,136,252,"104,136,136,104","228,228,252,252"
10,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,205,129,235,151,"205,235,235,205","129,129,151,151"
11,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,96,59,122,83,"96,122,122,96","59,59,83,83"
12,lymphocyte,lymphocyte,sTIL,rectangle,6,120,36,138,"6,36,36,6","120,120,138,138"
13,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,130,138,148,166,"130,148,148,130","138,138,166,166"
14,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,242,202,268,224,"242,268,268,242","202,202,224,224"
15,lymphocyte,lymphocyte,sTIL,rectangle,161,11,181,37,"161,181,181,161","11,11,37,37"
16,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,80,63,94,91,"80,94,94,80","63,63,91,91"
17,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,38,128,58,150,"38,58,58,38","128,128,150,150"
18,plasma_cell,plasma_cell,sTIL,rectangle,127,206,149,226,"127,149,149,127","206,206,226,226"
19,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,88,21,106,43,"88,106,106,88","21,21,43,43"
20,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,209,41,225,61,"209,225,225,209","41,41,61,61"
21,lymphocyte,lymphocyte,sTIL,rectangle,36,0,52,18,"36,52,52,36","0,0,18,18"
22,lymphocyte,lymphocyte,sTIL,rectangle,21,6,35,22,"21,35,35,21","6,6,22,22"
23,lymphocyte,lymphocyte,sTIL,rectangle,108,39,124,55,"108,124,124,108","39,39,55,55"
24,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,34,97,50,111,"34,50,50,34","97,97,111,111"
25,vascular_endothelium,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,103,184,135,202,"103,135,135,103","184,184,202,202"
26,vascular_endothelium,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,109,164,133,190,"109,133,133,109","164,164,190,190"
27,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,polyline,173,133,197,165,"174,173,175,177,178,183,187,193,196,197,197,196,180,176,174","160,150,143,139,138,134,133,134,136,139,141,145,165,163,160"
28,vascular_endothelium,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,9,196,45,208,"9,45,45,9,9","196,196,208,208,196"
29,vascular_endothelium,nonTILnonMQ_stromal,nonTIL_stromal,polyline,4,165,35,183,"32,35,33,21,8,4,4,7,8,18,22,32","165,170,172,179,183,182,181,175,174,167,165,165"
30,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,polyline,247,114,273,138,"247,265,269,272,273,273,272,265,256,250,248,247,247","121,114,115,121,124,132,133,136,138,136,132,128,121"
31,vascular_endothelium,nonTILnonMQ_stromal,nonTIL_stromal,polyline,35,153,66,170,"46,60,63,65,66,64,63,58,44,36,35,36,39,46","157,153,154,155,157,160,161,164,170,169,168,166,163,157"
32,plasma_cell,plasma_cell,sTIL,polyline,116,56,142,79,"142,142,141,139,128,121,119,116,116,117,121,123,127,132,140,142","61,66,74,76,79,78,76,69,64,61,58,57,56,56,59,61"
33,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,25,54,53,74,"25,53,53,25,25","54,54,74,74,54"
34,vascular_endothelium,nonTILnonMQ_stromal,nonTIL_stromal,polyline,74,189,100,208,"77,74,78,80,85,90,93,98,99,100,97,93,91,84,79,77","204,197,192,191,189,189,190,192,193,199,204,207,208,208,206,204"
35,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,221,199,243,221,"221,243,243,221,221","199,199,221,221,199"
36,plasma_cell,plasma_cell,sTIL,polyline,143,166,158,193,"143,148,154,157,158,158,157,151,149,147,143,143","174,166,167,171,174,188,193,193,192,190,182,174"
37,vascular_endothelium,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,70,147,96,163,"70,96,96,70,70","147,147,163,163,147"
38,lymphocyte,lymphocyte,sTIL,polyline,50,109,72,130,"58,52,51,50,50,52,53,62,67,71,72,72,71,66,58","130,129,128,124,123,116,115,109,109,110,113,118,120,125,130"
39,lymphocyte,lymphocyte,sTIL,polyline,9,139,32,158,"10,9,10,16,19,28,31,32,31,30,29,24,18,15,10","153,149,146,142,141,139,142,147,151,153,154,156,158,157,153"
40,lymphocyte,lymphocyte,sTIL,polyline,172,220,194,239,"172,172,177,180,190,192,194,194,191,188,181,178,172","233,227,222,220,220,222,225,229,236,237,239,238,233"
41,lymphocyte,lymphocyte,sTIL,polyline,52,12,72,33,"52,55,59,64,68,69,71,72,66,61,56,54,52","24,16,12,12,13,14,17,24,31,33,31,30,24"
42,plasma_cell,plasma_cell,sTIL,polyline,59,39,79,60,"59,59,61,65,68,73,75,79,76,72,66,62,59","56,49,44,41,39,39,41,49,54,58,60,58,56"
43,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,43,75,59,99,"43,59,59,43,43","75,75,99,99,75"
