,raw_classification,main_classification,super_classification,type,xmin,ymin,xmax,ymax,coords_x,coords_y
0,tumor,tumor_nonMitotic,tumor_any,polyline,31,86,72,124,"31,31,33,41,42,53,59,64,68,72,72,70,68,62,47,38,36,32,31","114,109,103,94,93,86,86,87,89,94,97,105,109,114,124,124,121,117,114"
1,tumor,tumor_nonMitotic,tumor_any,polyline,30,139,79,192,"30,30,32,39,46,79,79,70,62,32,30","178,150,144,139,140,151,160,192,191,181,178"
2,tumor,tumor_nonMitotic,tumor_any,polyline,17,300,54,346,"36,48,49,53,54,51,49,42,38,28,23,19,17,17,20,21,22,27,36","300,300,302,309,318,334,337,344,346,346,344,337,332,329,320,316,314,308,300"
3,tumor,tumor_nonMitotic,tumor_any,polyline,86,265,117,315,"89,86,88,90,110,112,116,117,117,112,101,94,89","307,291,284,279,265,266,272,276,310,315,315,314,307"
4,lymphocyte,lymphocyte,sTIL,polyline,241,51,257,88,"252,249,246,243,241,241,242,243,248,254,257,257,252","87,88,87,86,80,71,54,52,51,54,60,66,87"
5,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,polyline,120,1,153,56,"127,153,153,152,149,138,133,131,127,125,121,120,122,127","1,18,51,54,56,50,45,41,34,26,12,5,3,1"
6,lymphocyte,lymphocyte,sTIL,polyline,250,204,267,245,"250,255,257,262,264,267,267,264,258,254,252,250,250","214,205,204,205,207,235,241,245,244,239,230,220,214"
7,lymphocyte,lymphocyte,sTIL,polyline,165,319,183,366,"165,165,169,175,178,180,183,183,181,180,173,170,165","331,325,319,319,320,326,344,358,363,366,366,358,331"
8,lymphocyte,lymphocyte,sTIL,polyline,305,302,320,336,"305,305,306,310,311,316,317,318,320,320,318,315,311,308,307,305","328,310,308,303,302,303,304,308,313,316,324,336,335,334,332,328"
9,plasma_cell,plasma_cell,sTIL,polyline,186,172,217,209,"186,189,196,202,209,212,216,217,216,209,197,195,189,186","193,178,172,172,173,176,182,193,202,209,209,208,200,193"
10,plasma_cell,plasma_cell,sTIL,polyline,186,271,211,308,"189,186,190,199,204,209,210,211,211,210,207,197,189","294,286,277,271,273,277,279,286,299,304,308,308,294"
11,tumor,tumor_nonMitotic,tumor_any,rectangle,0,224,42,303,"0,42,42,0,0","224,224,303,303,224"
12,tumor,tumor_nonMitotic,tumor_any,rectangle,38,242,85,297,"38,85,85,38,38","242,242,297,297,242"
13,tumor,tumor_nonMitotic,tumor_any,rectangle,37,203,81,240,"37,81,81,37,37","203,203,240,240,203"
14,lymphocyte,lymphocyte,sTIL,rectangle,147,117,164,149,"147,164,164,147,147","117,117,149,149,117"
15,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,275,73,290,123,"275,290,290,275,275","73,73,123,123,73"
16,lymphocyte,lymphocyte,sTIL,rectangle,234,246,257,291,"234,257,257,234,234","246,246,291,291,246"
17,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,175,62,202,102,"175,202,202,175,175","62,62,102,102,62"
18,lymphocyte,lymphocyte,sTIL,rectangle,264,274,281,316,"264,281,281,264,264","274,274,316,316,274"
19,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,262,141,274,181,"262,274,274,262,262","141,141,181,181,141"
20,lymphocyte,lymphocyte,sTIL,rectangle,173,239,200,268,"173,200,200,173,173","239,239,268,268,239"
21,lymphocyte,lymphocyte,sTIL,rectangle,202,215,230,245,"202,230,230,202,202","215,215,245,245,215"
22,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,231,97,246,131,"231,246,246,231,231","97,97,131,131,97"
23,lymphocyte,lymphocyte,sTIL,rectangle,217,100,232,135,"217,232,232,217,217","100,100,135,135,100"
24,lymphocyte,lymphocyte,sTIL,rectangle,228,193,241,223,"228,241,241,228,228","193,193,223,223,193"
25,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,278,229,295,254,"278,295,295,278,278","229,229,254,254,229"
26,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,258,315,273,335,"258,273,273,258,258","315,315,335,335,315"
27,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,143,276,158,293,"143,158,158,143,143","276,276,293,293,276"
28,lymphocyte,lymphocyte,sTIL,rectangle,226,156,238,173,"226,238,238,226,226","156,156,173,173,156"
29,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,233,326,250,339,"233,250,250,233,233","326,326,339,339,326"
30,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,154,198,167,213,"154,167,167,154,154","198,198,213,213,198"
