,raw_classification,main_classification,super_classification,type,xmin,ymin,xmax,ymax,coords_x,coords_y
0,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,262,152,302,252,"262,302,302,262,262","152,152,252,252,152"
1,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,238,60,296,133,"238,296,296,238,238","60,60,133,133,60"
2,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,51,293,128,333,"51,128,128,51,51","293,293,333,333,293"
3,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,222,31,277,99,"222,277,277,222,222","31,31,99,99,31"
4,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,137,213,197,276,"137,197,197,137,137","213,213,276,276,213"
5,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,61,236,131,276,"61,131,131,61,61","236,236,276,276,236"
6,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,39,203,107,243,"39,107,107,39,39","203,203,243,243,203"
7,tumor,tumor_nonMitotic,tumor_any,rectangle,6,21,56,79,"6,56,56,6,6","21,21,79,79,21"
8,tumor,tumor_nonMitotic,tumor_any,rectangle,112,9,160,51,"112,160,160,112,112","9,9,51,51,9"
9,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,198,223,243,263,"198,243,243,198,198","223,223,263,263,223"
10,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,118,79,163,119,"118,163,163,118,118","79,79,119,119,79"
11,tumor,tumor_nonMitotic,tumor_any,rectangle,58,55,101,95,"58,101,101,58,58","55,55,95,95,55"
12,tumor,tumor_nonMitotic,tumor_any,rectangle,21,75,71,100,"21,71,71,21,21","75,75,100,100,75"
13,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,305,193,337,238,"305,337,337,305,305","193,193,238,238,193"
14,tumor,tumor_nonMitotic,tumor_any,rectangle,57,24,82,69,"57,82,82,57,57","24,24,69,69,24"
15,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,185,162,225,192,"185,225,225,185,185","162,162,192,192,162"
16,tumor,tumor_nonMitotic,tumor_any,rectangle,79,21,109,61,"79,109,109,79,79","21,21,61,61,21"
17,unlabeled,AMBIGUOUS,AMBIGUOUS,polyline,36,100,68,135,"36,36,37,43,47,52,64,68,68,67,63,58,56,47,39,36","128,115,112,105,103,102,100,105,112,119,129,134,135,135,134,128"
18,tumor,tumor_nonMitotic,tumor_any,rectangle,163,0,183,33,"163,183,183,163,163","0,0,33,33,0"
19,lymphocyte,lymphocyte,sTIL,rectangle,157,284,180,309,"157,180,180,157,157","284,284,309,309,284"
20,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,232,284,262,299,"232,262,262,232,232","284,284,299,299,284"
