,raw_classification,main_classification,super_classification,type,xmin,ymin,xmax,ymax,coords_x,coords_y
0,tumor,tumor_nonMitotic,tumor_any,rectangle,176,118,253,165,"176,253,253,176,176","118,118,165,165,118"
1,tumor,tumor_nonMitotic,tumor_any,polyline,39,185,94,247,"39,39,44,45,53,70,76,81,88,91,93,94,94,87,76,68,56,51,45,42,41,39","225,219,205,203,194,185,185,188,196,200,205,213,216,229,242,247,247,246,237,234,231,225"
2,tumor,tumor_nonMitotic,tumor_any,rectangle,274,299,329,354,"274,329,329,274,274","299,299,354,354,299"
3,tumor,tumor_nonMitotic,tumor_any,rectangle,144,205,196,260,"144,196,196,144,144","205,205,260,260,205"
4,tumor,tumor_nonMitotic,tumor_any,rectangle,171,0,228,48,"171,228,228,171,171","0,0,48,48,0"
5,tumor,tumor_nonMitotic,tumor_any,rectangle,129,246,181,298,"129,181,181,129,129","246,246,298,298,246"
6,tumor,tumor_nonMitotic,tumor_any,rectangle,176,86,228,128,"176,228,228,176,176","86,86,128,128,86"
7,tumor,tumor_nonMitotic,tumor_any,rectangle,114,81,144,141,"114,144,144,114,114","81,81,141,141,81"
8,unlabeled,AMBIGUOUS,AMBIGUOUS,polyline,252,263,287,315,"257,265,272,277,278,285,287,287,275,265,259,256,252,252,253,257","272,263,263,265,266,275,279,298,309,315,314,313,306,301,283,272"
9,tumor,tumor_nonMitotic,tumor_any,rectangle,139,289,169,341,"139,169,169,139,139","289,289,341,341,289"
10,tumor,tumor_nonMitotic,tumor_any,rectangle,282,87,326,127,"282,326,326,282,282","87,87,127,127,87"
11,tumor,tumor_nonMitotic,tumor_any,rectangle,133,22,177,61,"133,177,177,133,133","22,22,61,61,22"
12,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,191,265,231,309,"191,231,231,191,191","265,265,309,309,265"
13,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,22,287,72,319,"22,72,72,22,22","287,287,319,319,287"
14,tumor,tumor_nonMitotic,tumor_any,polyline,50,44,97,79,"50,56,62,70,82,84,89,93,97,96,88,82,70,63,55,51,50","67,54,48,44,44,45,49,54,61,70,76,77,79,79,77,76,67"
15,tumor,tumor_nonMitotic,tumor_any,rectangle,243,142,288,179,"243,288,288,243,243","142,142,179,179,142"
16,tumor,tumor_nonMitotic,tumor_any,rectangle,143,91,177,136,"143,177,177,143,143","91,91,136,136,91"
17,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,32,84,72,118,"32,72,72,32,32","84,84,118,118,84"
18,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,223,226,261,263,"223,261,261,223,223","226,226,263,263,226"
19,tumor,tumor_nonMitotic,tumor_any,rectangle,212,179,242,221,"212,242,242,212,212","179,179,221,221,179"
20,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,174,298,213,330,"174,213,213,174,174","298,298,330,330,298"
21,tumor,tumor_nonMitotic,tumor_any,rectangle,175,53,212,87,"175,212,212,175,175","53,53,87,87,53"
22,tumor,tumor_nonMitotic,tumor_any,rectangle,93,13,118,55,"93,118,118,93,93","13,13,55,55,13"
23,tumor,tumor_nonMitotic,tumor_any,polyline,77,115,99,154,"77,77,81,84,93,97,98,99,99,94,88,82,78,77","144,131,126,122,115,117,118,126,142,152,154,152,147,144"
24,unlabeled,AMBIGUOUS,AMBIGUOUS,polyline,16,56,51,84,"26,36,42,50,51,51,37,22,19,16,17,22,26","60,56,56,61,77,79,84,84,81,74,71,64,60"
25,tumor,tumor_nonMitotic,tumor_any,rectangle,122,45,154,75,"122,154,154,122,122","45,45,75,75,45"
26,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,99,67,124,100,"99,124,124,99,99","67,67,100,100,67"
27,tumor,tumor_nonMitotic,tumor_any,rectangle,148,55,177,82,"148,177,177,148,148","55,55,82,82,55"
28,tumor,tumor_nonMitotic,tumor_any,rectangle,191,204,216,229,"191,216,216,191,191","204,204,229,229,204"
29,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,32,250,55,270,"32,55,55,32,32","250,250,270,270,250"
30,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,19,263,39,283,"19,39,39,19,19","263,263,283,283,263"
