,raw_classification,main_classification,super_classification,type,xmin,ymin,xmax,ymax,coords_x,coords_y
0,tumor,tumor_nonMitotic,tumor_any,polyline,42,136,83,176,"49,62,68,73,74,78,80,83,79,63,44,42,44,49","145,136,136,137,139,148,156,171,173,176,164,160,151,145"
1,tumor,tumor_nonMitotic,tumor_any,polyline,116,238,157,274,"116,116,117,120,128,132,138,146,154,157,157,155,154,152,144,126,121,117,116","263,258,253,248,241,238,240,242,246,248,256,264,268,272,274,274,272,268,263"
2,tumor,tumor_nonMitotic,tumor_any,polyline,150,132,205,208,"150,150,153,162,168,178,180,186,190,196,197,202,204,205,204,201,200,190,189,179,171,165,157,154,150","180,173,163,148,142,136,135,132,134,136,137,146,151,160,171,183,185,198,199,208,206,203,197,192,180"
3,tumor,tumor_nonMitotic,tumor_any,polyline,175,277,234,326,"175,211,217,223,226,231,234,233,228,226,205,200,189,179,175,175","295,277,277,278,279,284,292,305,316,319,326,325,321,314,308,295"
4,tumor,tumor_nonMitotic,tumor_any,polyline,317,226,357,283,"326,332,338,350,354,355,357,357,354,353,347,331,328,324,323,320,317,317,320,326","226,226,229,236,240,243,252,264,274,277,283,283,282,279,274,258,247,238,234,226"
5,tumor,tumor_nonMitotic,tumor_any,polyline,42,315,91,366,"51,69,76,86,91,89,86,84,74,68,57,47,43,42,42,46,51","315,315,317,321,347,356,361,362,364,366,366,359,353,347,336,320,315"
6,tumor,tumor_nonMitotic,tumor_any,polyline,88,314,148,375,"143,148,148,147,143,128,118,111,94,90,88,92,100,106,112,133,138,143","341,359,369,371,372,375,374,369,352,340,325,320,314,314,315,326,331,341"
7,tumor,tumor_nonMitotic,tumor_any,polyline,199,320,252,359,"221,239,247,250,252,252,250,247,236,229,217,211,207,205,199,200,202,210,212,221","320,320,324,327,331,338,345,350,358,359,359,358,356,353,343,336,331,324,322,320"
8,tumor,tumor_nonMitotic,tumor_any,polyline,136,31,196,102,"136,136,138,142,147,149,159,179,184,191,195,196,196,190,187,168,154,147,143,141,139,136","69,56,46,39,32,31,32,39,41,48,58,79,92,97,98,102,100,97,94,92,88,69"
9,tumor,tumor_nonMitotic,tumor_any,rectangle,254,0,313,84,"254,313,313,254,254","0,0,84,84,0"
10,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,0,250,69,309,"0,69,69,0,0","250,250,309,309,250"
11,tumor,tumor_nonMitotic,tumor_any,rectangle,260,218,312,282,"260,312,312,260,260","218,218,282,282,218"
12,tumor,tumor_nonMitotic,tumor_any,rectangle,65,35,122,94,"65,122,122,65,65","35,35,94,94,35"
13,tumor,tumor_nonMitotic,tumor_any,rectangle,260,310,317,369,"260,317,317,260,260","310,310,369,369,310"
14,tumor,tumor_nonMitotic,tumor_any,rectangle,218,363,263,430,"218,263,263,218,218","363,363,430,430,363"
15,tumor,tumor_nonMitotic,tumor_any,rectangle,201,179,258,236,"201,258,258,201,201","179,179,236,236,179"
16,tumor,tumor_nonMitotic,tumor_any,rectangle,324,34,379,90,"324,379,379,324,324","34,34,90,90,34"
17,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,248,115,297,169,"248,297,297,248,248","115,115,169,169,115"
18,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,95,267,147,309,"95,147,147,95,95","267,267,309,309,267"
19,tumor,tumor_nonMitotic,tumor_any,rectangle,224,151,274,193,"224,274,274,224,224","151,151,193,193,151"
20,tumor,tumor_nonMitotic,tumor_any,rectangle,144,387,189,431,"144,189,189,144,144","387,387,431,431,387"
21,tumor,tumor_nonMitotic,tumor_any,rectangle,152,329,186,378,"152,186,186,152,152","329,329,378,378,329"
22,tumor,tumor_nonMitotic,tumor_any,rectangle,347,264,394,306,"347,394,394,347,347","264,264,306,306,264"
23,tumor,tumor_nonMitotic,tumor_any,rectangle,285,340,332,382,"285,332,332,285,285","340,340,382,382,340"
24,tumor,tumor_nonMitotic,tumor_any,rectangle,229,242,269,287,"229,269,269,229,229","242,242,287,287,242"
25,tumor,tumor_nonMitotic,tumor_any,rectangle,54,177,91,216,"54,91,91,54,54","177,177,216,216,177"
26,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,144,272,174,314,"144,174,174,144,144","272,272,314,314,272"
27,tumor,tumor_nonMitotic,tumor_any,rectangle,68,221,102,261,"68,102,102,68,68","221,221,261,261,221"
28,tumor,tumor_nonMitotic,tumor_any,rectangle,253,303,280,345,"253,280,280,253,253","303,303,345,345,303"
29,unlabeled,AMBIGUOUS,AMBIGUOUS,rectangle,194,105,218,140,"194,218,218,194,194","105,105,140,140,105"
30,tumor,tumor_nonMitotic,tumor_any,rectangle,92,120,122,145,"92,122,122,92,92","120,120,145,145,120"
31,tumor,tumor_nonMitotic,tumor_any,rectangle,149,213,174,235,"149,174,174,149,149","213,213,235,235,213"
