,raw_classification,main_classification,super_classification,type,xmin,ymin,xmax,ymax,coords_x,coords_y
0,tumor,tumor_nonMitotic,tumor_any,rectangle,45,282,93,317,"45,93,93,45,45","282,282,317,317,282"
1,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,polyline,141,175,184,215,"160,169,179,184,184,182,175,167,158,146,141,143,144,160","177,175,178,190,192,199,206,211,215,214,211,204,201,177"
2,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,polyline,48,5,74,56,"59,53,52,48,49,50,54,55,60,63,64,72,74,73,64,59","52,43,41,31,19,14,7,5,7,8,12,38,53,56,56,52"
3,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,polyline,206,175,238,220,"238,238,237,232,220,212,206,206,211,221,223,228,238","205,216,220,219,207,200,189,180,175,181,183,190,205"
4,macrophage,macrophage,nonTIL_stromal,polyline,187,211,225,252,"211,199,189,187,189,199,206,212,221,222,225,223,217,211","252,244,224,216,215,211,211,213,218,221,231,235,252,252"
5,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,polyline,161,156,204,178,"196,204,204,201,194,161,164,172,177,184,191,196","157,167,172,178,178,176,170,159,157,156,156,157"
6,lymphocyte,lymphocyte,sTIL,polyline,67,151,102,182,"88,76,68,67,77,82,95,102,101,100,88","182,181,171,162,153,151,154,159,165,167,182"
7,tumor,tumor_nonMitotic,tumor_any,rectangle,15,255,43,293,"15,43,43,15,15","255,255,293,293,255"
8,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,polyline,237,243,269,277,"269,269,265,251,245,240,238,237,244,256,260,266,269","252,262,267,277,276,274,271,264,250,243,244,248,252"
9,lymphocyte,lymphocyte,sTIL,polyline,134,69,167,101,"134,139,141,148,158,165,167,165,161,156,144,137,134,134","89,71,69,69,71,74,77,81,91,96,101,101,94,89"
10,plasma_cell,plasma_cell,sTIL,rectangle,97,240,122,278,"97,122,122,97,97","240,240,278,278,240"
11,plasma_cell,plasma_cell,sTIL,rectangle,131,35,154,72,"131,154,154,131,131","35,35,72,72,35"
12,plasma_cell,plasma_cell,sTIL,polyline,2,84,35,112,"4,2,4,11,24,35,35,33,4","104,101,94,84,84,94,105,112,104"
13,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,polyline,44,250,73,282,"45,44,47,49,55,59,73,72,63,45","264,259,254,250,250,254,272,282,282,264"
14,lymphocyte,lymphocyte,sTIL,rectangle,66,213,83,250,"66,83,83,66,66","213,213,250,250,213"
15,plasma_cell,plasma_cell,sTIL,rectangle,112,16,137,48,"112,137,137,112,112","16,16,48,48,16"
16,lymphocyte,lymphocyte,sTIL,rectangle,297,276,322,308,"297,322,322,297,297","276,276,308,308,276"
17,lymphocyte,lymphocyte,sTIL,polyline,209,133,237,163,"228,237,237,236,218,212,209,209,212,216,217,223,228","137,153,161,163,158,156,152,149,143,137,136,133,137"
18,plasma_cell,plasma_cell,sTIL,rectangle,124,243,139,281,"124,139,139,124,124","243,243,281,281,243"
19,lymphocyte,lymphocyte,sTIL,polyline,76,182,98,215,"95,90,82,78,77,76,76,79,86,95,97,98,97,95","213,215,213,209,205,197,190,182,182,197,202,206,209,213"
20,lymphocyte,lymphocyte,sTIL,polyline,316,112,339,143,"316,317,331,336,338,339,338,329,324,319,318,316","128,122,112,114,125,134,139,143,142,139,137,128"
21,lymphocyte,lymphocyte,sTIL,polyline,302,147,328,176,"305,313,318,322,328,324,318,313,307,305,302,303,305","151,147,151,154,172,176,176,175,171,170,157,154,151"
22,lymphocyte,lymphocyte,sTIL,polyline,257,319,276,353,"257,259,261,262,268,270,271,276,276,275,273,262,260,257,257","330,325,320,319,320,321,325,341,344,350,353,350,349,336,330"
23,lymphocyte,lymphocyte,sTIL,polyline,127,158,150,190,"150,149,146,141,136,130,127,127,131,136,143,146,149,150","176,182,186,190,189,182,178,170,162,158,159,163,171,176"
24,plasma_cell,plasma_cell,sTIL,polyline,5,302,26,334,"5,11,16,24,26,26,25,19,13,10,6,5,5","307,302,303,311,315,319,325,330,334,332,330,317,307"
25,lymphocyte,lymphocyte,sTIL,polyline,77,24,106,48,"77,91,100,105,106,105,101,86,77","31,24,28,32,35,43,48,47,31"
26,lymphocyte,lymphocyte,sTIL,polyline,251,100,275,128,"252,251,257,264,269,275,271,268,262,259,252","122,117,108,101,100,103,125,128,127,125,122"
27,lymphocyte,lymphocyte,sTIL,polyline,90,56,116,81,"100,90,91,95,98,105,111,115,116,115,114,108,102,100","80,69,65,60,56,56,57,61,65,74,77,81,81,80"
28,lymphocyte,lymphocyte,sTIL,polyline,293,85,319,110,"314,309,300,298,297,293,294,299,303,309,317,319,316,314","103,110,109,108,106,95,91,86,85,85,88,91,100,103"
29,lymphocyte,lymphocyte,sTIL,rectangle,155,42,175,72,"155,175,175,155,155","42,42,72,72,42"
30,lymphocyte,lymphocyte,sTIL,polyline,227,26,249,55,"227,228,233,237,244,246,249,249,247,244,232,230,228,227,227","42,37,29,26,27,29,43,48,51,55,55,53,51,46,42"
31,lymphocyte,lymphocyte,sTIL,polyline,193,22,215,51,"215,212,211,208,199,197,194,193,196,197,203,211,213,215","43,48,50,51,48,47,40,31,24,22,22,26,33,43"
32,lymphocyte,lymphocyte,sTIL,rectangle,270,0,293,28,"270,293,293,270,270","0,0,28,28,0"
33,lymphocyte,lymphocyte,sTIL,rectangle,307,21,334,43,"307,334,334,307,307","21,21,43,43,21"
34,lymphocyte,lymphocyte,sTIL,rectangle,284,263,307,291,"284,307,307,284,284","263,263,291,291,263"
35,lymphocyte,lymphocyte,sTIL,polyline,102,154,127,180,"106,102,105,106,112,119,124,127,125,120,115,106","171,163,158,157,154,154,158,163,173,180,177,171"
36,lymphocyte,lymphocyte,sTIL,rectangle,24,199,49,224,"24,49,49,24,24","199,199,224,224,199"
