,raw_classification,main_classification,super_classification,type,xmin,ymin,xmax,ymax,coords_x,coords_y
0,tumor,tumor_nonMitotic,tumor_any,polyline,151,33,188,83,"164,169,175,178,185,187,188,187,183,182,163,155,154,151,151,153,164","38,33,33,35,40,41,45,69,74,75,83,83,80,74,66,62,38"
1,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,polyline,247,253,276,275,"273,262,260,251,248,247,247,248,251,257,261,273,276,276,273","275,275,274,268,264,261,258,255,253,253,255,264,268,272,275"
2,tumor,tumor_nonMitotic,tumor_any,polyline,115,186,158,236,"120,116,115,115,116,122,127,131,137,144,146,149,154,155,158,158,154,151,145,135,120","227,217,209,204,200,193,190,187,186,187,190,195,206,210,221,227,234,236,235,232,227"
3,tumor,tumor_nonMitotic,tumor_any,polyline,265,49,304,83,"270,267,265,265,270,275,285,291,301,302,304,302,296,270","83,80,66,61,54,51,49,49,59,61,72,78,80,83"
4,tumor,tumor_nonMitotic,tumor_any,polyline,84,177,115,212,"107,97,95,88,86,84,87,88,93,100,102,108,112,115,112,107","212,212,211,205,197,190,182,181,177,177,178,183,187,201,209,212"
5,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,polyline,68,12,90,35,"87,86,81,76,71,69,68,68,72,78,81,87,88,90,90,87","33,35,33,31,27,23,18,16,12,12,13,18,21,27,28,33"
6,tumor,tumor_nonMitotic,tumor_any,polyline,150,132,203,185,"150,150,155,165,171,176,183,189,195,197,199,203,199,195,189,183,168,164,155,154,150","161,154,147,141,137,134,132,132,134,137,144,162,169,176,182,185,185,182,175,173,161"
7,tumor,tumor_nonMitotic,tumor_any,rectangle,146,302,192,375,"146,192,192,146,146","302,302,375,375,302"
8,tumor,tumor_nonMitotic,tumor_any,rectangle,203,117,266,169,"203,266,266,203,203","117,117,169,169,117"
9,tumor,tumor_nonMitotic,tumor_any,rectangle,98,135,144,183,"98,144,144,98,98","135,135,183,183,135"
10,tumor,tumor_nonMitotic,tumor_any,rectangle,320,81,368,117,"320,368,368,320,320","81,81,117,117,81"
11,tumor,tumor_nonMitotic,tumor_any,rectangle,265,83,315,113,"265,315,315,265,265","83,83,113,113,83"
12,tumor,tumor_nonMitotic,tumor_any,rectangle,0,123,43,163,"0,43,43,0,0","123,123,163,163,123"
13,tumor,tumor_nonMitotic,tumor_any,rectangle,256,6,301,33,"256,301,301,256,256","6,6,33,33,6"
14,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,173,284,203,327,"173,203,203,173,173","284,284,327,327,284"
15,tumor,tumor_nonMitotic,tumor_any,rectangle,228,1,256,43,"228,256,256,228,228","1,1,43,43,1"
16,tumor,tumor_nonMitotic,tumor_any,rectangle,49,132,87,164,"49,87,87,49,49","132,132,164,164,132"
17,tumor,tumor_nonMitotic,tumor_any,rectangle,178,86,221,114,"178,221,221,178,178","86,86,114,114,86"
18,tumor,tumor_nonMitotic,tumor_any,rectangle,29,95,67,125,"29,67,67,29,29","95,95,125,125,95"
19,tumor,tumor_nonMitotic,tumor_any,rectangle,193,26,226,64,"193,226,226,193,193","26,26,64,64,26"
20,tumor,tumor_nonMitotic,tumor_any,rectangle,266,119,294,154,"266,294,294,266,266","119,119,154,154,119"
21,tumor,tumor_nonMitotic,tumor_any,rectangle,226,72,251,108,"226,251,251,226,226","72,72,108,108,72"
22,tumor,tumor_nonMitotic,tumor_any,rectangle,226,28,253,61,"226,253,253,226,226","28,28,61,61,28"
23,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,320,201,343,236,"320,343,343,320,320","201,201,236,236,201"
24,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,300,133,328,158,"300,328,328,300,300","133,133,158,158,133"
25,tumor,tumor_nonMitotic,tumor_any,rectangle,93,79,116,109,"93,116,116,93,93","79,79,109,109,79"
26,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,49,36,77,59,"49,77,77,49,49","36,36,59,59,36"
27,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,210,183,236,206,"210,236,236,210,210","183,183,206,206,183"
28,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,338,168,360,191,"338,360,360,338,338","168,168,191,191,168"
29,plasma_cell,plasma_cell,sTIL,rectangle,294,229,316,249,"294,316,316,294,294","229,229,249,249,229"
30,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,200,64,221,86,"200,221,221,200,200","64,64,86,86,64"
31,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,149,78,166,100,"149,166,166,149,149","78,78,100,100,78"
32,tumor,tumor_nonMitotic,tumor_any,rectangle,121,94,141,114,"121,141,141,121,121","94,94,114,114,94"
33,fibroblast,nonTILnonMQ_stromal,nonTIL_stromal,rectangle,261,235,286,245,"261,286,286,261,261","235,235,245,245,235"
