,raw_classification,main_classification,super_classification,type,xmin,ymin,xmax,ymax,coords_x,coords_y
0,tumor,tumor_nonMitotic,tumor_any,polyline,146,158,210,217,"146,148,177,178,190,195,208,209,210,209,206,175,169,161,152,147,146","196,193,159,158,165,173,197,199,204,216,217,217,216,212,207,201,196"
1,tumor,tumor_nonMitotic,tumor_any,polyline,76,135,139,181,"139,139,138,137,132,126,110,107,86,81,79,76,77,79,86,101,107,128,134,137,139","149,175,177,178,180,181,181,180,168,163,160,151,145,142,135,135,136,140,142,145,149"
2,unlabeled,AMBIGUOUS,AMBIGUOUS,polyline,0,132,57,171,"0,0,1,7,9,21,28,48,53,57,57,56,54,50,25,20,16,0","159,154,151,143,142,138,136,132,134,139,144,162,166,169,171,170,168,159"
3,tumor,tumor_nonMitotic,tumor_any,polyline,263,155,308,205,"307,308,308,300,291,286,280,268,266,263,264,265,270,273,280,292,295,301,304,307","162,168,173,192,202,204,205,205,204,199,190,185,177,173,165,156,155,157,159,162"
4,unlabeled,AMBIGUOUS,AMBIGUOUS,polyline,203,123,238,172,"234,238,236,235,234,218,208,204,203,203,204,206,217,219,221,226,230,234","126,147,156,159,161,169,172,171,169,158,153,149,128,126,125,123,124,126"
5,unlabeled,AMBIGUOUS,AMBIGUOUS,polyline,217,229,241,256,"217,217,224,228,231,236,241,241,236,234,227,223,217","251,245,235,231,229,229,233,243,253,256,256,255,251"
6,tumor,tumor_nonMitotic,tumor_any,rectangle,151,39,239,85,"151,239,239,151,151","39,39,85,85,39"
7,tumor,tumor_nonMitotic,tumor_any,rectangle,101,80,167,128,"101,167,167,101,101","80,80,128,128,80"
8,tumor,tumor_nonMitotic,tumor_any,rectangle,268,46,318,86,"268,318,318,268,268","46,46,86,86,46"
9,tumor,tumor_nonMitotic,tumor_any,rectangle,3,209,57,233,"3,57,57,3,3","209,209,233,233,209"
10,tumor,tumor_nonMitotic,tumor_any,rectangle,246,41,274,71,"246,274,274,246,246","41,41,71,71,41"
